prediction,confidence,truth,adv_status
1,0.9803565144538879,1,No Adversary
6,0.17939633131027222,6,Adversary
1,0.9843622446060181,1,No Adversary
0,0.9125388860702515,0,No Adversary
8,0.1445072591304779,8,Adversary
4,0.19346293807029724,4,Adversary
3,0.17285054922103882,3,Adversary
2,0.2517191469669342,2,Adversary
3,0.9708442687988281,3,No Adversary
2,0.24456296861171722,2,Adversary
9,0.13029569387435913,7,Adversary
0,0.9927353858947754,0,No Adversary
4,0.14011451601982117,4,Adversary
7,0.6683693528175354,7,No Adversary
1,0.9880740642547607,1,No Adversary
8,0.9667413830757141,8,No Adversary
3,0.7441368103027344,3,No Adversary
9,0.8595577478408813,9,No Adversary
4,0.9849846363067627,4,No Adversary
0,0.9388859272003174,0,No Adversary
2,0.13778139650821686,8,Adversary
7,0.18799157440662384,7,Adversary
1,0.9891668558120728,1,No Adversary
5,0.2594999372959137,5,Adversary
5,0.8907548785209656,5,No Adversary
8,0.16163453459739685,8,Adversary
8,0.9640175104141235,8,No Adversary
9,0.16336442530155182,9,Adversary
3,0.20205946266651154,3,Adversary
7,0.9539405703544617,7,No Adversary
2,0.23643161356449127,2,Adversary
2,0.14291904866695404,7,Adversary
3,0.12514381110668182,7,Adversary
5,0.9472073912620544,5,No Adversary
1,0.9317188858985901,1,No Adversary
1,0.9723840355873108,1,No Adversary
5,0.8870341777801514,5,No Adversary
6,0.9891812801361084,6,No Adversary
4,0.1968085616827011,4,Adversary
2,0.896331787109375,2,No Adversary
3,0.8827933669090271,3,No Adversary
4,0.150607630610466,4,Adversary
1,0.14539064466953278,1,Adversary
8,0.4590170383453369,8,No Adversary
9,0.1295989751815796,9,Adversary
2,0.2908084988594055,2,Adversary
2,0.14137941598892212,7,Adversary
2,0.1591966301202774,7,Adversary
8,0.15325035154819489,1,Adversary
8,0.14704552292823792,8,Adversary
6,0.15507164597511292,4,Adversary
6,0.9832304120063782,6,No Adversary
4,0.9952582716941833,4,No Adversary
0,0.15915514528751373,0,Adversary
8,0.15502044558525085,8,Adversary
1,0.13353338837623596,1,Adversary
1,0.9922760725021362,1,No Adversary
0,0.9717668294906616,0,No Adversary
2,0.9549830555915833,2,No Adversary
6,0.18003636598587036,6,Adversary
6,0.18117345869541168,6,Adversary
9,0.16645997762680054,9,Adversary
3,0.18883465230464935,3,Adversary
4,0.992062509059906,4,No Adversary
6,0.9781423807144165,6,No Adversary
2,0.13699005544185638,0,Adversary
9,0.16968202590942383,9,Adversary
1,0.9446690082550049,1,No Adversary
9,0.2832798361778259,9,No Adversary
4,0.9554091691970825,4,No Adversary
2,0.9539573192596436,2,No Adversary
5,0.9928545355796814,5,No Adversary
8,0.8676638603210449,8,No Adversary
6,0.9303131699562073,6,No Adversary
2,0.9021150469779968,2,No Adversary
5,0.9108131527900696,5,No Adversary
3,0.1407555639743805,3,Adversary
7,0.1846356987953186,7,Adversary
7,0.6723341941833496,7,No Adversary
4,0.9902770519256592,4,No Adversary
0,0.1476230025291443,0,Adversary
0,0.16198435425758362,0,Adversary
3,0.9930627942085266,3,No Adversary
1,0.9798721075057983,1,No Adversary
0,0.9907926321029663,0,No Adversary
1,0.9927470684051514,1,No Adversary
5,0.9532957673072815,5,No Adversary
2,0.12200477719306946,4,Adversary
8,0.9113967418670654,8,No Adversary
5,0.9813888072967529,5,No Adversary
9,0.16260187327861786,9,Adversary
2,0.11684408038854599,4,Adversary
0,0.17755474150180817,0,Adversary
8,0.13528557121753693,8,Adversary
3,0.19707155227661133,3,Adversary
5,0.9442724585533142,5,No Adversary
3,0.1926913857460022,3,Adversary
7,0.9559078812599182,7,No Adversary
1,0.14304384589195251,1,Adversary
3,0.9643466472625732,3,No Adversary
3,0.9802363514900208,3,No Adversary
1,0.9447661638259888,1,No Adversary
9,0.16136762499809265,9,Adversary
8,0.19244132936000824,8,Adversary
3,0.21430328488349915,3,Adversary
8,0.9622291326522827,8,No Adversary
2,0.15851159393787384,7,Adversary
5,0.2532447874546051,5,Adversary
6,0.13986517488956451,1,Adversary
2,0.17456108331680298,2,Adversary
1,0.9631025791168213,1,No Adversary
1,0.140250563621521,1,Adversary
5,0.9663984179496765,5,No Adversary
8,0.9689892530441284,8,No Adversary
0,0.8338133096694946,0,No Adversary
2,0.9611513614654541,2,No Adversary
6,0.20391987264156342,6,Adversary
9,0.14965909719467163,9,Adversary
4,0.9800894260406494,4,No Adversary
9,0.13956157863140106,9,Adversary
0,0.9845738410949707,0,No Adversary
2,0.24625465273857117,2,Adversary
8,0.16356979310512543,8,Adversary
8,0.9748876094818115,8,No Adversary
3,0.5270649194717407,3,No Adversary
0,0.9905168414115906,0,No Adversary
2,0.9447989463806152,2,No Adversary
5,0.24918009340763092,5,Adversary
6,0.16502109169960022,6,Adversary
6,0.18343566358089447,6,Adversary
4,0.18333271145820618,4,Adversary
3,0.14410245418548584,3,Adversary
2,0.8282612562179565,2,No Adversary
7,0.17208194732666016,7,Adversary
7,0.13755792379379272,7,Adversary
5,0.6073543429374695,5,No Adversary
3,0.9499715566635132,3,No Adversary
2,0.31110846996307373,2,Adversary
1,0.13453617691993713,1,Adversary
8,0.6700997948646545,8,No Adversary
5,0.9750728011131287,5,No Adversary
9,0.8316740393638611,9,No Adversary
2,0.20052649080753326,2,Adversary
2,0.2079409956932068,2,Adversary
9,0.1583816558122635,9,Adversary
9,0.9198528528213501,9,No Adversary
6,0.1523711234331131,6,Adversary
6,0.1573767066001892,6,Adversary
4,0.9741143584251404,4,No Adversary
1,0.9754650592803955,1,No Adversary
1,0.14342030882835388,1,Adversary
7,0.9817813038825989,7,No Adversary
6,0.9859645366668701,6,No Adversary
3,0.22958354651927948,3,Adversary
8,0.848691999912262,8,No Adversary
5,0.14046722650527954,9,Adversary
1,0.13743849098682404,1,Adversary
5,0.9072225689888,5,No Adversary
5,0.969756007194519,5,No Adversary
2,0.9676625728607178,2,No Adversary
1,0.14691652357578278,1,Adversary
3,0.9914928674697876,3,No Adversary
2,0.9705020189285278,2,No Adversary
9,0.7983769178390503,9,No Adversary
3,0.887523889541626,3,No Adversary
3,0.15839652717113495,3,Adversary
1,0.9791414737701416,1,No Adversary
6,0.18605349957942963,6,Adversary
6,0.9905998706817627,6,No Adversary
8,0.8328697085380554,8,No Adversary
9,0.17288780212402344,9,Adversary
9,0.15743336081504822,9,Adversary
2,0.17254295945167542,7,Adversary
0,0.8443018198013306,0,No Adversary
2,0.9450938701629639,2,No Adversary
7,0.4738505482673645,7,No Adversary
4,0.22997812926769257,4,Adversary
2,0.992142915725708,2,No Adversary
6,0.1943485140800476,6,Adversary
1,0.14493530988693237,1,Adversary
0,0.16400597989559174,0,Adversary
0,0.9661540985107422,0,No Adversary
9,0.4692932963371277,8,No Adversary
6,0.8076229095458984,6,No Adversary
8,0.1658465564250946,8,Adversary
5,0.2400732934474945,5,Adversary
3,0.9732889533042908,3,No Adversary
9,0.9671861529350281,9,No Adversary
6,0.9942503571510315,6,No Adversary
8,0.8241866230964661,8,No Adversary
4,0.9887152314186096,4,No Adversary
4,0.9721442461013794,4,No Adversary
5,0.6339922547340393,5,No Adversary
6,0.18460769951343536,6,Adversary
6,0.977291464805603,6,No Adversary
0,0.9386765360832214,0,No Adversary
6,0.8330191969871521,6,No Adversary
8,0.14300546050071716,1,Adversary
3,0.7905519008636475,3,No Adversary
4,0.12131671607494354,4,Adversary
3,0.9434901475906372,3,No Adversary
4,0.9662477970123291,4,No Adversary
2,0.20129892230033875,2,Adversary
6,0.20259031653404236,6,Adversary
0,0.1324288696050644,0,Adversary
7,0.19486266374588013,7,Adversary
4,0.9685483574867249,4,No Adversary
4,0.9246267676353455,4,No Adversary
0,0.9786521792411804,0,No Adversary
2,0.9442360401153564,2,No Adversary
8,0.8945825099945068,8,No Adversary
4,0.9768438935279846,4,No Adversary
7,0.918460488319397,7,No Adversary
0,0.15694034099578857,0,Adversary
6,0.15295079350471497,6,Adversary
0,0.17067982256412506,0,Adversary
9,0.1300283968448639,4,Adversary
3,0.21946877241134644,3,Adversary
3,0.8798800110816956,3,No Adversary
6,0.9614509344100952,6,No Adversary
3,0.9567139148712158,3,No Adversary
3,0.970333993434906,3,No Adversary
2,0.9855818152427673,2,No Adversary
9,0.36863991618156433,9,No Adversary
7,0.17851699888706207,7,Adversary
7,0.8885486721992493,7,No Adversary
0,0.16911153495311737,0,Adversary
5,0.17110735177993774,5,Adversary
8,0.9151968955993652,8,No Adversary
2,0.896562933921814,2,No Adversary
7,0.19627484679222107,7,Adversary
1,0.9890501499176025,1,No Adversary
4,0.9940932393074036,4,No Adversary
1,0.9868727922439575,1,No Adversary
2,0.17126627266407013,7,Adversary
0,0.9827997088432312,0,No Adversary
2,0.13652445375919342,7,Adversary
9,0.9082517027854919,9,No Adversary
9,0.911904513835907,9,No Adversary
9,0.17066438496112823,9,Adversary
5,0.2621850371360779,5,Adversary
8,0.9570552110671997,8,No Adversary
0,0.9933177828788757,0,No Adversary
1,0.13570255041122437,1,Adversary
8,0.154275044798851,8,Adversary
6,0.20095442235469818,6,Adversary
5,0.17393119633197784,5,Adversary
3,0.9795605540275574,3,No Adversary
7,0.9548808336257935,7,No Adversary
0,0.9645338654518127,0,No Adversary
3,0.18886537849903107,3,Adversary
5,0.9745907783508301,5,No Adversary
5,0.9637526869773865,5,No Adversary
7,0.9415233135223389,7,No Adversary
3,0.19430850446224213,3,Adversary
9,0.9096587896347046,9,No Adversary
7,0.987139880657196,7,No Adversary
8,0.16227243840694427,8,Adversary
4,0.8821898698806763,4,No Adversary
6,0.8841248154640198,6,No Adversary
6,0.18148690462112427,6,Adversary
8,0.19758011400699615,8,Adversary
2,0.9664438366889954,2,No Adversary
6,0.4399584233760834,6,No Adversary
9,0.14875397086143494,9,Adversary
5,0.8369487524032593,5,No Adversary
2,0.13463641703128815,1,Adversary
2,0.18716546893119812,2,Adversary
5,0.19280706346035004,5,Adversary
5,0.20453454554080963,5,Adversary
9,0.9219214916229248,9,No Adversary
0,0.9465347528457642,0,No Adversary
5,0.18271304666996002,5,Adversary
3,0.9530317783355713,3,No Adversary
6,0.9746643900871277,6,No Adversary
8,0.17550435662269592,8,Adversary
8,0.12961354851722717,1,Adversary
0,0.9028753638267517,0,No Adversary
4,0.9802532196044922,4,No Adversary
7,0.15397387742996216,7,Adversary
9,0.13209764659404755,9,Adversary
6,0.9763587117195129,6,No Adversary
2,0.9679564833641052,2,No Adversary
8,0.1635178029537201,8,Adversary
2,0.23794496059417725,2,Adversary
9,0.14909735321998596,9,Adversary
4,0.9731676578521729,4,No Adversary
9,0.16980977356433868,9,Adversary
6,0.9863747358322144,6,No Adversary
0,0.14342829585075378,0,Adversary
2,0.2628117501735687,2,Adversary
6,0.9810775518417358,6,No Adversary
3,0.15472739934921265,3,Adversary
2,0.9625869989395142,2,No Adversary
5,0.16612966358661652,5,Adversary
1,0.14304418861865997,1,Adversary
6,0.9810624718666077,6,No Adversary
3,0.9451043009757996,3,No Adversary
7,0.9298111200332642,7,No Adversary
2,0.3006748855113983,2,Adversary
2,0.23127160966396332,2,Adversary
7,0.9029355645179749,7,No Adversary
6,0.1632465422153473,6,Adversary
0,0.9787489175796509,0,No Adversary
0,0.9625829458236694,0,No Adversary
9,0.9193257689476013,9,No Adversary
3,0.8198196291923523,3,No Adversary
1,0.9560326337814331,1,No Adversary
0,0.1416686475276947,0,Adversary
7,0.1970798522233963,7,Adversary
7,0.968895435333252,7,No Adversary
6,0.19029118120670319,6,Adversary
3,0.9832117557525635,3,No Adversary
0,0.9932810068130493,0,No Adversary
9,0.1548820286989212,9,Adversary
1,0.9752876162528992,1,No Adversary
3,0.7594515085220337,3,No Adversary
6,0.6763416528701782,6,No Adversary
4,0.17455162107944489,4,Adversary
1,0.9725779891014099,1,No Adversary
1,0.1537017673254013,1,Adversary
2,0.2266354113817215,2,Adversary
7,0.9413663744926453,7,No Adversary
1,0.13731923699378967,1,Adversary
3,0.9656715989112854,3,No Adversary
8,0.11937862634658813,9,Adversary
0,0.16950786113739014,0,Adversary
1,0.14953356981277466,1,Adversary
5,0.9685327410697937,5,No Adversary
2,0.1379251778125763,7,Adversary
2,0.9819745421409607,2,No Adversary
2,0.8360739350318909,2,No Adversary
1,0.9887692928314209,1,No Adversary
0,0.952181875705719,0,No Adversary
5,0.6714409589767456,5,No Adversary
4,0.8027557134628296,4,No Adversary
4,0.13851794600486755,4,Adversary
4,0.17994213104248047,4,Adversary
0,0.980889081954956,0,No Adversary
5,0.9524015784263611,5,No Adversary
5,0.17341077327728271,5,Adversary
9,0.9336868524551392,9,No Adversary
6,0.16435426473617554,6,Adversary
2,0.8912745118141174,2,No Adversary
2,0.14605194330215454,0,Adversary
9,0.13168257474899292,9,Adversary
8,0.902070164680481,8,No Adversary
2,0.15046672523021698,1,Adversary
9,0.18805557489395142,9,Adversary
8,0.9352833032608032,8,No Adversary
4,0.9887338876724243,4,No Adversary
0,0.9873753190040588,0,No Adversary
5,0.9284574389457703,5,No Adversary
8,0.13806484639644623,8,Adversary
3,0.8026137351989746,3,No Adversary
2,0.16358833014965057,7,Adversary
5,0.8720299005508423,5,No Adversary
9,0.17242279648780823,9,Adversary
8,0.9778428077697754,8,No Adversary
5,0.42075663805007935,5,No Adversary
2,0.9445992112159729,2,No Adversary
4,0.9583577513694763,4,No Adversary
2,0.1586916297674179,7,Adversary
4,0.20173344016075134,4,Adversary
3,0.9751978516578674,3,No Adversary
6,0.19383394718170166,6,Adversary
0,0.9901633262634277,0,No Adversary
0,0.14491581916809082,0,Adversary
8,0.1451152265071869,1,Adversary
3,0.20730413496494293,3,Adversary
9,0.14652617275714874,9,Adversary
2,0.22919777035713196,2,Adversary
3,0.23033325374126434,3,Adversary
1,0.9810160994529724,1,No Adversary
2,0.8659305572509766,2,No Adversary
0,0.989668607711792,0,No Adversary
0,0.13403671979904175,0,Adversary
9,0.14812617003917694,9,Adversary
6,0.9506170153617859,6,No Adversary
4,0.14041997492313385,4,Adversary
8,0.18512269854545593,8,Adversary
5,0.16530916094779968,5,Adversary
9,0.1400039792060852,9,Adversary
8,0.16546323895454407,8,Adversary
0,0.15915538370609283,0,Adversary
6,0.9172340631484985,6,No Adversary
6,0.9648439288139343,6,No Adversary
3,0.18576771020889282,3,Adversary
8,0.16178376972675323,8,Adversary
0,0.14899487793445587,0,Adversary
5,0.9585301876068115,5,No Adversary
3,0.18155626952648163,3,Adversary
1,0.9683274626731873,1,No Adversary
4,0.9894676208496094,4,No Adversary
1,0.9934259057044983,1,No Adversary
0,0.1457272171974182,0,Adversary
2,0.16109813749790192,7,Adversary
2,0.23504231870174408,2,Adversary
1,0.1439742147922516,1,Adversary
0,0.9590816497802734,0,No Adversary
2,0.1900721937417984,2,Adversary
7,0.15642409026622772,7,Adversary
1,0.978152871131897,1,No Adversary
3,0.8693084716796875,3,No Adversary
8,0.9792954921722412,8,No Adversary
9,0.13887080550193787,9,Adversary
8,0.19394995272159576,8,Adversary
8,0.12876322865486145,0,Adversary
2,0.1833937019109726,7,Adversary
9,0.9654300808906555,9,No Adversary
2,0.129745751619339,3,Adversary
2,0.23554986715316772,2,Adversary
7,0.17517036199569702,7,Adversary
6,0.18428285419940948,6,Adversary
1,0.13825421035289764,1,Adversary
0,0.18248829245567322,0,Adversary
4,0.9760327339172363,4,No Adversary
4,0.18404161930084229,4,Adversary
5,0.2558547854423523,5,Adversary
3,0.8911933302879333,3,No Adversary
7,0.9774320721626282,7,No Adversary
0,0.9785385131835938,0,No Adversary
6,0.9547203183174133,6,No Adversary
3,0.5052684545516968,3,No Adversary
2,0.1591414362192154,8,Adversary
3,0.741811215877533,3,No Adversary
2,0.8380563855171204,7,No Adversary
6,0.4777070879936218,6,No Adversary
6,0.9792760610580444,6,No Adversary
7,0.1850721538066864,7,Adversary
2,0.1540156900882721,6,Adversary
8,0.8198205828666687,8,No Adversary
4,0.6450115442276001,4,No Adversary
2,0.17151156067848206,7,Adversary
8,0.9520467519760132,8,No Adversary
4,0.6030874848365784,4,No Adversary
1,0.13611838221549988,1,Adversary
0,0.9773159027099609,0,No Adversary
6,0.9837903380393982,6,No Adversary
6,0.14789457619190216,6,Adversary
6,0.1912650465965271,6,Adversary
1,0.9649357795715332,1,No Adversary
5,0.963355302810669,5,No Adversary
8,0.18778938055038452,8,Adversary
3,0.984697699546814,3,No Adversary
1,0.14280590415000916,1,Adversary
7,0.1747458577156067,7,Adversary
8,0.1400168091058731,1,Adversary
0,0.989152729511261,0,No Adversary
0,0.9555228352546692,0,No Adversary
3,0.9401249885559082,3,No Adversary
2,0.9564908742904663,2,No Adversary
1,0.9154220819473267,1,No Adversary
7,0.8822337985038757,7,No Adversary
2,0.16083204746246338,7,Adversary
2,0.9358311295509338,2,No Adversary
1,0.14812245965003967,1,Adversary
2,0.8649418354034424,2,No Adversary
5,0.228037491440773,5,Adversary
9,0.9501156806945801,9,No Adversary
1,0.14051230251789093,1,Adversary
2,0.9823940992355347,2,No Adversary
2,0.16382674872875214,7,Adversary
6,0.19577960669994354,6,Adversary
8,0.8729314208030701,8,No Adversary
2,0.9898390769958496,2,No Adversary
1,0.9777579307556152,1,No Adversary
7,0.8216149210929871,7,No Adversary
3,0.2015122026205063,3,Adversary
2,0.7155019640922546,2,No Adversary
6,0.1840340793132782,6,Adversary
2,0.22724153101444244,2,Adversary
4,0.17008495330810547,4,Adversary
8,0.8315484523773193,8,No Adversary
4,0.232581228017807,4,Adversary
1,0.9618778824806213,1,No Adversary
5,0.21675963699817657,5,Adversary
5,0.9166156649589539,5,No Adversary
3,0.21607138216495514,3,Adversary
6,0.9868927001953125,6,No Adversary
2,0.9907845258712769,2,No Adversary
8,0.14934003353118896,8,Adversary
0,0.9798502922058105,0,No Adversary
4,0.20179012417793274,4,Adversary
6,0.18830619752407074,6,Adversary
4,0.9727914333343506,4,No Adversary
2,0.9556794762611389,2,No Adversary
3,0.9422781467437744,3,No Adversary
0,0.12647084891796112,0,Adversary
6,0.15979306399822235,6,Adversary
5,0.9298995733261108,5,No Adversary
6,0.13188186287879944,4,Adversary
9,0.15059079229831696,9,Adversary
4,0.16918829083442688,4,Adversary
6,0.9899172186851501,6,No Adversary
2,0.12311568111181259,0,Adversary
5,0.9597167372703552,5,No Adversary
2,0.8348920345306396,2,No Adversary
8,0.9791721105575562,8,No Adversary
4,0.8571836948394775,4,No Adversary
0,0.16083663702011108,0,Adversary
7,0.1621847003698349,7,Adversary
9,0.9326840043067932,9,No Adversary
3,0.947043240070343,3,No Adversary
7,0.19981597363948822,7,Adversary
9,0.9542282819747925,9,No Adversary
5,0.9269921779632568,5,No Adversary
1,0.9530641436576843,1,No Adversary
5,0.22545254230499268,5,Adversary
1,0.15681634843349457,1,Adversary
0,0.9739871025085449,0,No Adversary
1,0.9917505383491516,1,No Adversary
5,0.256081759929657,5,Adversary
4,0.18321886658668518,4,Adversary
1,0.15061084926128387,1,Adversary
0,0.910245954990387,0,No Adversary
6,0.20663532614707947,6,Adversary
8,0.9214666485786438,8,No Adversary
1,0.9834465980529785,1,No Adversary
4,0.16838520765304565,4,Adversary
4,0.19435106217861176,4,Adversary
2,0.27798157930374146,2,Adversary
1,0.1445939838886261,1,Adversary
0,0.9339271783828735,0,No Adversary
7,0.9171880483627319,7,No Adversary
1,0.15201246738433838,1,Adversary
1,0.1415931135416031,1,Adversary
6,0.12497041374444962,1,Adversary
5,0.8556776642799377,5,No Adversary
6,0.9610265493392944,6,No Adversary
9,0.9188162088394165,9,No Adversary
7,0.17589445412158966,7,Adversary
8,0.9556858539581299,8,No Adversary
2,0.21809633076190948,2,Adversary
